,Architect,Developer,Doctor,Engineer,Entrepreneur,Journalist,Lawyer,Manager,Mechanic,Media_Manager,Musician,Scientist,Teacher,Writer,Annual_Income,Monthly_Inhand_Salary,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Monthly_Balance,Payment_Behaviour_encoded,Credit_Score
0,0.005123740973392329,0.016508101080004618,0.016036197020389217,0.015236086978029516,0.013860184080864243,0.011715085012829547,0.00960428694860732,0.01019576780540164,0.01699079044843171,0.010556983360401503,0.007244271393198965,0.014326808082539898,0.014648950656789393,0.020315038827809703,-0.0033219190085487884,-0.22740929451597108,0.3539053241709098,0.35238658771097076,0.3542018532188725,0.35473276000519804,-0.36003302498624895,-0.3061204237955823,0.0038812653167639394,-0.24832576197955006,-0.13386323800763336,-0.376858092731723
1,0.023721965276793315,0.02118629739629353,-0.00297632581783755,0.02785421697897087,0.013988544679632552,-0.013462396947121867,-0.005069002987007634,0.015797500881150717,0.009601624301264086,-0.0063789066712543665,0.012976873523648996,0.01774904495831218,0.016972281391091908,0.02392268996810751,0.02086554902118616,0.480996178241854,0.08932385673256851,0.15719526430465938,0.12657656484104166,0.13546713585833947,-0.1363013511248483,-0.11953464342447907,0.017547001425126676,0.5365572053633667,0.5959139632896591,-0.14504660417208123
2,-0.2560782591554816,-0.007119753582703989,0.04866630956983855,-0.15433272018678215,-0.13942224174611817,-0.041194293367916794,0.9119433164173567,-0.02653710569486705,-0.12701432699234916,0.004397216730404412,0.004032398953966635,0.02885051386568956,-0.17705229443074177,-0.03493459086311841,0.00043856568404987916,-0.01069221698418993,-0.027271725282919917,0.010139515317699802,0.011710732749507466,-0.022058079536278877,0.0032604279666618146,0.0038042285751257736,-0.003556036253576996,0.022858503369888008,0.01725007781775796,-0.05191097796707961
